_id,Inspections.ClosedDate,inspections.OpenedDate,latitude,longitude,propertyAddress,propertyWard,violations.violationDescription,violations.violationFireCode
171478,2018-12-14T09:47:54,2018-10-02T15:38:42,43.6555,-79.37428,90 Shuter St,13,9.6.3.6 Exit signs,9.6.3.6
171479,2018-08-24T07:57:14,2018-08-24T07:57:14,43.660940000000004,-79.37868,365 Church St,13,,
171480,2019-03-01T15:39:20,2018-09-28T09:00:12,43.66485,-79.3861,24 Wellesley St W,13,2.2.2.1 Damaged fire separations,2.2.2.1
171481,2018-07-30T07:39:10,2018-07-10T10:11:44,43.68327,-79.51245,30 Fontenay Crt,2,,
171482,2018-08-01T07:37:03,2018-07-10T10:10:35,43.6826,-79.51286,20 Fontenay Crt,2,,
171483,2018-11-27T13:34:55,2018-10-31T08:50:46,43.693740000000005,-79.27861,3330 Danforth Ave,20,2.2.3.3 Operation of closures,2.2.3.3
171484,2018-08-23T16:49:28,2018-07-16T08:53:37,43.63799,-79.43675999999999,166 Jameson Ave,4,2.2.3.2 Maintenance of closures,2.2.3.2
171485,2019-07-11T09:00:00,2018-10-10T12:00:00,43.64301,-79.40381,701 King St W,10,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
171486,2019-07-11T09:00:00,2018-10-10T12:00:00,43.64301,-79.40381,701 King St W,10,6.4.2.6 Standpipe identification,6.4.2.6
171487,2019-06-27T12:00:00,2018-10-17T12:00:00,43.64338,-79.40411,705 King St W,10,2.2.2.1 Damaged fire separations,2.2.2.1
171488,2018-10-04T13:30:55,2018-08-01T12:00:18,43.78221,-79.29779,20 Carabob Crt,22,1.1.2.3 Records to be made available on request,1.1.2.3
171489,2018-10-04T13:30:55,2018-08-01T12:00:18,43.78221,-79.29779,20 Carabob Crt,22,2.2.1.1 Damaged fire separations,2.2.1.1
171490,2018-10-04T13:30:55,2018-08-01T12:00:18,43.78221,-79.29779,20 Carabob Crt,22,2.2.3.5 Inspection of fire dampers and fire-stop flaps,2.2.3.5
171491,2018-10-04T13:30:55,2018-08-01T12:00:18,43.78221,-79.29779,20 Carabob Crt,22,2.7.3.2 Exit Signs,2.7.3.2
171492,2018-10-04T13:30:55,2018-08-01T12:00:18,43.78221,-79.29779,20 Carabob Crt,22,7.2.1.1 Intervals between tests,7.2.1.1
171493,2019-05-15T14:31:43,2018-07-24T17:10:13,43.64483,-79.53198,5101 Dundas St W,3,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.3./2.7.3.3.(3)
171494,2019-01-03T14:44:45,2018-07-24T17:11:22,43.63932,-79.53649,5229 Dundas St W,3,2.2.3.2 Maintenance of closures,2.2.3.2
171495,2018-10-23T15:43:19,2018-07-19T15:31:26,43.64633,-79.52136,2 Aberfoyle Cres,3,2.2.3.2 Maintenance of closures,2.2.3.2
171496,2018-09-19T14:36:51,2018-07-19T09:02:36,43.76,-79.22179,65 Greencrest Crct,24,,
171497,2017-09-18T09:04:51,2017-04-26T16:56:06,43.76522,-79.20544,15 Orton Park Rd,24,6.5.1.5 Obstructions,6.5.1.5
171498,2019-07-25T08:01:42,2017-04-10T10:30:57,43.64804,-79.37239,110 The Esplanade,13,2.2.3.2 Maintenance of closures,2.2.3.2
171499,2017-07-18T16:30:37,2017-05-03T16:30:55,43.65032,-79.36564,33 Princess St,13,2.2.3.2 Maintenance of closures,2.2.3.2
171500,2018-04-24T16:00:45,2017-06-06T13:00:53,43.65363,-79.37297,145 Queen St E,13,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171501,2018-04-24T16:00:45,2017-06-06T13:00:53,43.65363,-79.37297,145 Queen St E,13,6.2.4.2 Distance above floor,6.2.4.2
171502,2018-03-20T09:43:10,2017-06-06T12:30:25,43.6629,-79.35682,220 Oak St,13,2.7.3.2 Exit Signs,2.7.3.2
171503,2018-05-15T15:30:16,2017-10-16T17:00:53,43.64733,-79.37295999999999,85 The Esplanade,10,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
171504,2017-07-10T16:00:51,2017-05-03T12:00:46,43.650090000000006,-79.36601,31 Princess St,13,2.1.2.2 Hazardous activities,2.1.2.2
171505,2019-03-28T09:30:45,2017-11-22T11:30:52,43.670609999999996,-79.37481,375 Bleecker St,13,"2.7.2.2 Requirements for locking, latching and fastening devices",2.7.2.2
171506,2017-11-17T15:00:58,2017-06-28T16:00:32,43.647040000000004,-79.37286,1 Church St,10,2.16.2.1 Installation requirements,2.16.2.1
171507,2018-07-26T08:53:14,2017-10-11T13:30:04,43.66884,-79.3737,275 Bleecker St,13,2.8.2.1 Measures in a fire safety plan,2.8.2.1
171508,2017-11-13T13:30:00,2017-09-12T03:15:00,43.65971,-79.36303000000001,230 Sackville St,13,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
171509,2017-09-08T08:28:29,2017-06-02T11:30:53,43.660509999999995,-79.36341999999999,252 Sackville St,13,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
171510,2017-09-08T08:28:29,2017-06-02T11:30:53,43.660509999999995,-79.36341999999999,252 Sackville St,13,6.2.4.3 Distance above floor,6.2.4.3
171511,2017-11-01T14:30:09,2017-07-07T11:00:11,43.67087,-79.3728,77 Howard St,13,6.3.3.7 Replacement,6.3.3.7
171512,2018-09-18T09:23:49,2017-05-04T12:00:15,43.64907,-79.37437,30 Church St,13,2.2.3.2 Maintenance of closures,2.2.3.2
171513,2017-12-13T10:00:59,2017-05-18T12:30:26,43.66962,-79.37066,650 Parliament St,13,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171514,2017-12-13T10:00:59,2017-05-18T12:30:26,43.66962,-79.37066,650 Parliament St,13,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
171515,2018-05-07T15:30:43,2017-05-23T12:30:30,43.670790000000004,-79.37093,670 Parliament St,13,2.2.3.2 Maintenance of closures,2.2.3.2
171516,2018-09-05T08:14:23,2017-04-04T12:00:59,43.66357,-79.35776,230 Oak St,13,1.1.2.3./6.5.5.4. Records of Test (Dry Pipe Trip Test),1.1.2.3./6.5.5.4.
171517,2019-01-25T00:30:35,2017-11-27T12:45:11,43.66299,-79.35833000000001,210 Oak St,13,1.1.2.2 Retention of records,1.1.2.2
171518,2019-01-25T00:30:35,2017-11-27T12:45:11,43.66299,-79.35833000000001,210 Oak St,13,1.1.2.3 Records to be made available on request,1.1.2.3
171519,2017-08-18T13:30:56,2017-06-07T16:30:11,43.66733,-79.37273,225 Wellesley St E,13,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171520,2017-08-01T14:47:22,2017-06-06T11:59:59,43.80137,-79.3177,2500 Bridletowne Crcl,22,9.6.2.6 Protection of openings in fire separations,9.6.2.6
171521,2018-01-11T10:30:01,2017-10-25T12:30:15,43.780770000000004,-79.30535,40 Bay Mills Blvd,22,9.6.2.6 Protection of openings in fire separations,9.6.2.6
171522,2017-10-10T09:52:09,2017-04-19T17:29:03,43.77067,-79.28347,1 Antrim Cres,21,2.2.3.2 Maintenance of closures,2.2.3.2
171523,2017-08-10T15:32:05,2017-04-05T08:45:41,43.74108,-79.31303,1441 Lawrence Ave E,16,2.2.3.2 Maintenance of closures,2.2.3.2
171524,2017-08-10T15:32:05,2017-04-05T08:45:41,43.74108,-79.31303,1441 Lawrence Ave E,16,9.6.2.6 Protection of openings in fire separations,9.6.2.6
171525,2018-02-07T13:30:27,2017-12-06T10:00:52,43.793459999999996,-79.31522,50 Aurora Crt,22,9.6.3.9 Emergency lighting,9.6.3.9
171526,2018-01-24T13:00:21,2017-10-20T12:00:28,43.794259999999994,-79.31688,20 Aurora Crt,22,1.1.2.3 Records to be made available on request,1.1.2.3
171527,2018-02-27T12:30:18,2017-09-13T15:30:21,43.81471,-79.32644,55 Bamburgh Crcl,22,2.2.3.2 Maintenance of closures,2.2.3.2
171528,2018-01-24T13:00:17,2017-11-01T12:30:20,43.794979999999995,-79.31705,30 Aurora Crt,22,2.4.1.5 Lint traps for laundry equipment,2.4.1.5
171529,2017-12-20T14:00:23,2017-09-13T16:30:56,43.81449,-79.32531999999999,75 Bamburgh Crcl,22,2.8.2.1 Measures in a fire safety plan,2.8.2.1
171530,2017-09-18T11:30:30,2017-07-06T12:00:55,43.78221,-79.29779,20 Carabob Crt,22,2.8.2.1 Measures in a fire safety plan,2.8.2.1
171531,2017-08-21T13:03:21,2017-05-29T15:57:02,43.79781,-79.3133,2050 Bridletowne Crcl,22,6.5.6.5 Spare sprinkler heads,6.5.6.5
171532,2017-06-22T13:00:48,2017-04-04T10:00:01,43.77649,-79.3215,10 Chichester Pl,22,9.6.2.6 Protection of openings in fire separations,9.6.2.6
171533,2018-02-28T13:48:54,2017-10-12T11:14:40,43.79889,-79.32042,3131 Bridletowne Crcl,22,2.4.1.1.(2),2.4.1.1.(2)
171534,2017-10-24T09:38:22,2017-04-25T11:02:38,43.79853,-79.31537,100 Echo Point,22,1.1.2.2 Retention of records,1.1.2.2
171535,2017-10-24T09:38:22,2017-04-25T11:02:38,43.79853,-79.31537,100 Echo Point,22,6.5.6.5 Spare sprinkler heads,6.5.6.5
171536,2018-01-09T15:28:08,2017-10-13T16:12:38,43.79448,-79.31231,1250 Bridletowne Crcl,22,6.3.4.3 Duty to maintain in operating condition,6.3.4.3
171537,2018-01-16T17:05:23,2017-10-31T11:12:47,43.795590000000004,-79.32744,3050 Pharmacy Ave,22,6.2.1.6 Proximity to fire hazards,6.2.1.6
171538,2017-12-20T17:19:58,2017-07-04T08:18:51,43.800670000000004,-79.30519,45 Silver Springs Blvd,22,2.2.3.2 Maintenance of closures,2.2.3.2
171539,2019-01-15T00:00:11,2018-08-27T00:00:24,43.708059999999996,-79.40046,58 Orchard View Blvd,8,,
171540,2019-01-16T16:05:04,2018-07-23T08:39:58,43.68488,-79.39065,33 Jackes Ave,11,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
171541,2019-01-16T16:05:04,2018-07-23T08:39:58,43.68488,-79.39065,33 Jackes Ave,11,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
171542,2019-01-16T16:05:04,2018-07-23T08:39:58,43.68488,-79.39065,33 Jackes Ave,11,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171543,2018-09-12T17:08:59,2018-07-17T11:54:12,43.58927,-79.53139,240 Lake Promenade,3,2.2.3.2 Maintenance of closures,2.2.3.2
171544,2018-08-16T14:34:16,2018-07-31T13:56:23,43.76298,-79.50206,470 Sentinel Rd,7,,
171545,2019-01-22T14:35:54,2018-09-20T11:40:58,43.74817,-79.57711,50 Panorama Crt,1,2.2.3.2 Maintenance of closures,2.2.3.2
171546,2018-10-18T12:30:40,2018-08-16T11:30:12,43.78245,-79.29561,40 Carabob Crt,22,1.1.2.3./6.4.3.3. Records of Test (Standpipe - FD Connection),1.1.2.3./6.4.3.3.
171547,2018-10-18T12:30:40,2018-08-16T11:30:12,43.78245,-79.29561,40 Carabob Crt,22,2.2.3.2 Maintenance of closures,2.2.3.2
171548,2019-06-13T12:20:00,2018-08-17T15:20:22,43.73553,-79.26873,825 Kennedy Rd,21,2.8.2.1 Measures in a fire safety plan,2.8.2.1
171549,2018-08-01T14:53:57,2018-08-01T14:53:57,43.74263,-79.22004,3171 Eglinton Ave E,20,,
171550,2018-08-27T00:00:00,2018-08-02T00:00:00,43.76918,-79.36978,15 Singer Crt,17,,
171551,2019-06-27T12:48:40,2018-10-23T16:56:35,43.63617,-79.43516,125 Jameson Ave,4,,
171552,2019-03-06T15:50:30,2018-11-29T10:22:44,43.63799,-79.43675999999999,166 Jameson Ave,4,6.4.3.7. Fire Department Connections ,6.4.3.7
171553,2019-05-29T11:52:45,2019-02-13T09:09:53,43.63708,-79.42796,115 Tyndall Ave,4,2.2.3.2.(1) - Maintenance of closures,2.2.3.2.(1)                                      
171554,2019-05-01T14:44:24,2019-01-22T13:46:57,43.63452,-79.42888,30 Springhurst Ave,4,2.2.3.2 Maintenance of closures,2.2.3.2
171555,2018-12-13T11:51:00,2018-08-07T16:38:23,43.74068,-79.22695,140 Adanac Dr,20,6.3.3.8 Testing,6.3.3.8
171556,2018-09-26T08:38:50,2018-08-16T13:33:45,43.74263,-79.22004,3171 Eglinton Ave E,20,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",6.5.1.2
171557,2019-04-23T14:24:13,2018-08-02T13:12:16,43.64459,-79.40368000000001,575 Adelaide St W,10,,
171558,2019-01-23T17:14:33,2018-08-02T10:13:26,43.6554,-79.46729,77 Quebec Ave,4,6.2.7.2 Examination,6.2.7.2
171559,2019-01-24T14:46:17,2018-08-02T10:14:08,43.654720000000005,-79.46637,40 High Park Ave,4,9.6.4.10 Smoke alarms,9.6.4.10
171560,2018-09-21T15:30:24,2018-08-09T14:23:48,43.75825,-79.4091,19 Avondale Ave,18,,
171561,2019-02-01T13:06:16,2018-07-26T14:19:17,43.79189,-79.3535,3303 Don Mills Rd,17,2.2.3.2 Maintenance of closures,2.2.3.2
171562,2018-08-08T17:16:11,2018-08-08T17:16:11,43.649229999999996,-79.42541,1289 Dundas St W,9,,
171563,2018-09-25T16:19:48,2018-08-14T15:53:12,43.64168,-79.38254,19 Grand Trunk Cres,10,,
171564,2018-11-15T09:15:18,2018-08-07T08:23:39,43.72222,-79.50793,2195 Jane St,6,2.2.3.2 Maintenance of closures,2.2.3.2
171565,2018-11-15T09:15:18,2018-08-07T08:23:39,43.72222,-79.50793,2195 Jane St,6,2.7.2.1 Door release hardware,2.7.2.1
171566,2019-08-13T10:59:02,2018-08-08T08:01:05,43.732890000000005,-79.30659,1684 Victoria Park Ave,16,6.5.1.8 Records,6.5.1.8
171567,2018-09-12T11:40:36,2018-08-08T10:32:18,43.65531,-79.35375,170 Bayview Ave,13,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
171568,2019-01-16T12:30:58,2018-08-09T10:00:11,43.757259999999995,-79.43708000000001,25 Canyon Ave,6,9.6.2.11 Refuse storage rooms,9.6.2.11
171569,2018-08-16T16:30:03,2018-08-13T09:30:00,43.67100000000001,-79.39052,61 Yorkville Ave,11,6.2.7.6 Maintenance after use,6.2.7.6
171570,2018-08-13T15:12:06,2018-08-13T09:09:58,43.781729999999996,-79.24736,36 Lee Centre Dr,24,,
171571,2019-05-03T09:24:28,2018-08-22T09:30:26,43.69513,-79.44695,633 Northcliffe Blvd,12,2.2.3.2 Maintenance of closures,2.2.3.2
171572,2019-05-03T09:24:28,2018-08-22T09:30:26,43.69513,-79.44695,633 Northcliffe Blvd,12,6.3.4.8 Testing,6.3.4.8
171573,2019-06-13T00:00:00,2018-09-26T00:00:00,43.63816,-79.41414,65 East Liberty St,10,6.2.6.1 Distribution,6.2.6.1
171574,2019-06-28T00:00:00,2018-09-27T00:00:00,43.63747,-79.41844,5 Hanna Ave,10,2.2.2.1 Damaged fire separations,2.2.2.1
171575,2018-08-15T09:00:06,2018-08-15T09:00:06,43.69836,-79.38695,384 Mount Pleasant Rd,12,,
171576,2019-02-19T00:00:00,2018-08-16T00:00:00,43.645140000000005,-79.40981,798 Richmond St W,10,6.5.1.8 Records,6.5.1.8
171577,2019-05-30T14:29:55,2018-10-24T16:15:51,43.63698,-79.40607,231 Fort York Blvd,10,2.2.3.1 Damaged closures,2.2.3.1
171578,2019-05-30T14:29:55,2018-10-24T16:15:51,43.63698,-79.40607,231 Fort York Blvd,10,2.7.3.2 Exit Signs,2.7.3.2
171579,2019-08-08T09:00:00,2018-08-24T12:00:00,43.63648,-79.40205,21 Grand Magazine St,10,2.2.2.1 Damaged fire separations,2.2.2.1
171580,2019-08-08T09:00:00,2018-08-24T12:00:00,43.63648,-79.40205,21 Grand Magazine St,10,2.7.3.2 Exit Signs,2.7.3.2
171581,2019-02-19T00:00:00,2018-08-16T00:00:00,43.64528,-79.4105,800 Richmond St W,10,6.5.1.8 Records,6.5.1.8
171582,2018-10-26T17:04:09,2018-08-28T18:20:53,43.75258,-79.5188,5 Needle Firway,7,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),1.1.2.3./6.7.1.1.
171583,2018-10-26T17:04:09,2018-08-28T18:20:53,43.75258,-79.5188,5 Needle Firway,7,9.6.3.6 Exit signs,9.6.3.6
171584,2019-01-02T13:00:15,2018-09-26T12:30:35,43.76765,-79.28285,1950 Kennedy Rd,21,1.1.2.3./6.4.3.8. Records of Test (Standpipe - Hotels),1.1.2.3./6.4.3.8.
171585,2019-01-02T13:00:15,2018-09-26T12:30:35,43.76765,-79.28285,1950 Kennedy Rd,21,2.4.1.5 Lint traps for laundry equipment,2.4.1.5
171586,2017-03-14T09:29:15,2017-03-09T16:43:53,43.73952,-79.43494,3830 Bathurst St,6,,
171587,2017-03-15T11:19:08,2017-03-07T12:00:02,43.6887,-79.351,75 Cosburn Ave,14,,
171588,2017-08-04T12:00:57,2017-05-03T11:30:33,43.648920000000004,-79.3623,150R Longboat Ave,10,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
171589,2017-11-15T17:00:20,2017-03-31T16:30:24,43.6593,-79.37092,251 Sherbourne St,13,6.5.4.2 Test flushing,6.5.4.2
171590,2017-03-10T16:00:15,2017-03-10T14:30:21,43.6887,-79.351,75 Cosburn Ave,14,,
171591,2017-03-22T09:00:44,2017-03-15T11:45:51,43.6088,-79.54758000000001,785 Brown's Line,3,,
171592,2017-05-16T09:17:00,2017-03-13T13:22:52,43.73182,-79.43234,3575 Bathurst St,8,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),1.1.2.3./6.3.3.8
171593,2017-04-20T14:52:59,2017-02-23T14:16:26,43.64906,-79.39204000000001,318 Richmond St W,10,2.4.3.1 Smoking prohibited,2.4.3.1
171594,2017-03-17T17:09:15,2017-03-14T08:11:02,43.76135,-79.3232,83 Parkwoods Village Dr,16,,
171595,2017-03-21T12:02:16,2017-03-21T12:02:16,43.73836,-79.58091999999999,101 Kendleton Dr,1,,
171596,2017-05-02T08:00:00,2017-03-30T00:00:00,43.6816,-79.33402,145 Strathmore Blvd,14,,
171597,2017-06-22T09:32:17,2017-03-20T09:22:33,43.8002,-79.3038,75 Silver Springs Blvd,22,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171598,2017-06-22T09:32:17,2017-03-20T09:22:33,43.8002,-79.3038,75 Silver Springs Blvd,22,2.7.3.1 Exit signs,2.7.3.1
171599,2017-03-23T11:32:10,2017-03-23T11:32:10,43.76324,-79.40919,2 Forest Laneway,18,,
171600,2017-05-12T16:50:38,2017-03-20T16:30:14,43.65951,-79.38478,761 Bay St,11,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
171601,2017-08-08T07:31:00,2017-03-22T13:39:58,43.77383,-79.25894,50 Brian Harrison Way,21,,
171602,2017-06-20T16:03:27,2017-03-15T15:50:12,43.60964,-79.55054,625 Evans Ave,3,2.2.2.1 Damaged fire separations,2.2.2.1
171603,2017-06-20T16:03:27,2017-03-15T15:50:12,43.60964,-79.55054,625 Evans Ave,3,2.2.3.5 Inspection of fire dampers and fire-stop flaps,2.2.3.5
171604,2017-07-27T14:15:53,2017-03-30T16:40:38,43.7515,-79.20334,3969 Kingston Rd,24,2.16.2.1 Installation requirements,2.16.2.1
171605,2019-04-03T12:16:47,2017-07-12T15:16:41,43.76314,-79.20798,3895 Lawrence Ave E- A,24,2.2.3.2 Maintenance of closures,2.2.3.2
171606,2019-04-03T12:16:47,2017-07-12T15:16:41,43.76314,-79.20798,3895 Lawrence Ave E- A,24,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171607,2017-05-10T16:45:12,2017-03-28T08:55:13,43.76,-79.22179,65 Greencrest Crct,24,9.6.2.6 Protection of openings in fire separations,9.6.2.6
171608,2018-01-10T15:27:21,2017-09-20T13:50:00,43.76205,-79.21144,3827 Lawrence Ave E,24,2.2.3.2 Maintenance of closures,2.2.3.2
171609,2017-07-27T14:34:47,2017-03-28T09:51:39,43.75012,-79.22086,419 Markham Rd,24,2.8.2.1 Measures in a fire safety plan,2.8.2.1
171610,2017-04-07T15:35:01,2017-03-27T13:56:48,43.69921,-79.50157,15 Harding Ave,5,,
171611,2017-12-01T14:21:31,2017-04-06T08:42:52,43.66417,-79.37921,100 Alexander St,13,2.16.2.1 Installation requirements,2.16.2.1
171612,2017-06-01T14:28:40,2017-04-06T17:24:35,43.66891,-79.38353000000001,55 Charles St E,13,2.2.2.1 Damaged fire separations,2.2.2.1
171613,2017-07-27T14:00:15,2017-07-05T12:30:44,43.671279999999996,-79.3809,235 Bloor St E,11,2.2.3.2 Maintenance of closures,2.2.3.2
171614,2018-04-30T16:32:28,2017-04-04T22:00:55,43.66874,-79.38134000000001,88 Isabella St,13,2.2.2.1 Damaged fire separations,2.2.2.1
171615,2018-03-13T16:34:02,2017-04-03T10:30:01,43.665659999999995,-79.37955,91 Wellesley St E,13,2.2.2.1 Damaged fire separations,2.2.2.1
171616,2018-07-17T14:00:00,2017-04-11T14:57:46,43.66734,-79.38715,25 St Mary St,13,2.2.3.1 Damaged closures,2.2.3.1
171617,2017-12-19T09:16:07,2017-06-05T16:47:21,43.66636,-79.37536,155 Wellesley St E,13,6.3.1.6 Disconnect switches,6.3.1.6
171618,2018-10-17T11:09:51,2017-04-03T16:37:53,43.66626,-79.37986,88 Wellesley St E,13,9.6.2.13 Refuse and linen chutes,9.6.2.13
171619,2017-09-19T11:41:05,2017-06-29T13:36:10,43.77075,-79.18785,280 Morningside Ave,24,2.2.3.1 Damaged closures,2.2.3.1
171620,2017-08-09T07:44:00,2017-04-26T11:43:58,43.64902,-79.37023,110 George St S,13,6.5.4.2 Test flushing,6.5.4.2
171621,2017-10-24T17:18:43,2017-09-19T08:58:40,43.761340000000004,-79.21507,567 Scarborough Golf Club Rd,24,2.2.3.2 Maintenance of closures,2.2.3.2
171622,2019-07-25T08:01:42,2017-04-10T10:30:57,43.64804,-79.37239,110 The Esplanade,13,1.1.2.1 Records to be prepared,1.1.2.1
171623,2019-07-25T08:01:42,2017-04-10T10:30:57,43.64804,-79.37239,110 The Esplanade,13,2.13.2.1 Installation requirements,2.13.2.1
171624,2018-04-24T16:00:45,2017-06-06T13:00:53,43.65363,-79.37297,145 Queen St E,13,2.2.3.2 Maintenance of closures,2.2.3.2
171625,2018-04-24T16:00:45,2017-06-06T13:00:53,43.65363,-79.37297,145 Queen St E,13,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171626,2018-03-20T09:43:10,2017-06-06T12:30:25,43.6629,-79.35682,220 Oak St,13,6.4.1.2 Testing,6.4.1.2
171627,2018-05-15T15:30:16,2017-10-16T17:00:53,43.64733,-79.37295999999999,85 The Esplanade,10,6.5.1.5 Obstructions,6.5.1.5
171628,2018-03-16T09:30:14,2017-10-26T15:15:16,43.66261,-79.36539,330 Gerrard St E,13,2.2.3.3 Operation of closures,2.2.3.3
171629,2017-07-10T16:00:51,2017-05-03T12:00:46,43.650090000000006,-79.36601,31 Princess St,13,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171630,2017-07-10T16:00:51,2017-05-03T12:00:46,43.650090000000006,-79.36601,31 Princess St,13,4.1.5.9 Basement storage,4.1.5.9
171631,2018-05-02T08:30:31,2017-10-30T16:28:51,43.65256,-79.36539,501 Adelaide St E,13,2.2.3.4 Door in a fire separation,2.2.3.4
171632,2019-03-28T09:30:45,2017-11-22T11:30:52,43.670609999999996,-79.37481,375 Bleecker St,13,2.7.3.3 Emergency lighting,2.7.3.3
171633,2018-07-20T15:30:07,2017-11-14T13:30:29,43.66939,-79.37437,325 Bleecker St,13,1.1.2.1 Records to be prepared,1.1.2.1
171634,2019-03-12T00:00:00,2018-10-05T00:00:00,43.77395,-79.34524,62 Forest Manor Rd,17,6.2.4.1 Where portable extinguishers required,6.2.4.1
171635,2019-04-16T14:04:07,2018-10-31T16:57:33,43.65657,-79.46738,100 High Park Ave,4,2.2.3.2 Maintenance of closures,2.2.3.2
171636,2019-01-09T14:03:48,2018-11-02T08:21:22,43.67192,-79.38519000000001,40 Asquith Ave,11,6.5.3.4 Sprinkler heads,6.5.3.4
171637,2018-11-08T09:30:26,2018-11-08T09:30:26,43.59059,-79.53031,21 Park Blvd,3,,
171638,2018-12-18T13:03:34,2018-10-25T07:51:23,43.65032,-79.36564,33 Princess St,13,2.2.3.1 Damaged closures,2.2.3.1
171639,2018-11-16T09:30:50,2018-11-08T09:30:09,43.77045,-79.5201,4673 Jane St,7,,
171640,2018-11-06T00:00:00,2018-11-02T00:00:00,43.765440000000005,-79.34433,100 Graydon Hall Dr,16,,
171641,2018-11-20T15:06:45,2018-11-06T16:17:50,43.708290000000005,-79.50177,300 Queen's Dr,5,,
171642,2019-02-28T17:00:00,2018-10-30T13:00:08,43.76474,-79.49351999999999,9 Four Winds Dr,7,2.2.3.2 Maintenance of closures,2.2.3.2
171643,2019-07-22T09:59:43,2018-11-09T16:13:58,43.80449,-79.17029000000001,1 Dean Park Rd,25,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),1.1.2.3./6.3.3.8
171644,2019-07-22T09:59:43,2018-11-09T16:13:58,43.80449,-79.17029000000001,1 Dean Park Rd,25,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),1.1.2.3./6.7.1.1.
171645,2018-12-28T16:13:13,2018-12-28T16:13:13,43.768,-79.18535,4205 Lawrence Ave E,25,,
171646,2018-11-21T08:24:17,2018-11-07T09:37:19,43.714490000000005,-79.45423000000001,830 Lawrence Ave W,8,6.4.1.3 Fire department connections,6.4.1.3
171647,2019-07-04T13:05:27,2018-11-06T13:00:41,43.78083,-79.2476,8 Lee Centre Dr,24,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.3./2.7.3.3.(3)
171648,2019-07-04T13:05:27,2018-11-06T13:00:41,43.78083,-79.2476,8 Lee Centre Dr,24,6.2.1.2 Maintenance,6.2.1.2
171649,2018-11-29T00:00:00,2018-11-08T00:00:00,43.64006,-79.37849,55 Harbour Sq,10,,
171650,2018-11-08T17:04:49,2018-11-08T17:04:49,43.64517,-79.43669,105 West Lodge Ave,4,,
171651,2019-05-24T01:18:29,2018-11-13T12:00:44,43.68065,-79.51031,10 Allanhurst Dr,2,2.2.3.2 Maintenance of closures,2.2.3.2
171652,2019-01-03T08:22:11,2018-11-13T12:00:23,43.65194,-79.56812,545 The West Mall,2,,
171653,2019-04-16T13:31:31,2018-11-14T16:21:47,43.716429999999995,-79.50522,30 Falstaff Ave,5,2.4.1.1 Accumulation of combustible materials,2.4.1.1
171654,2019-05-06T16:00:46,2018-11-13T16:00:09,43.684059999999995,-79.56569,416 The Westway,2,9.6.2.5 Fire separations between dwelling units and corridors,9.6.2.5
